ID,Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría
612,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 12:16 PM UTC",esta mañana se desbordó el río santa catarina debido a las intensas lluvias de la noche del miércoles y madrugada del jueves hasta el momento se mantiene el cierre vial en avenida morones prieto a la altura del multimodal protección civil monterrey,inundación,424,62,3,0,https://twitter.com/ABCNoticiasMX/status/1803763959792628067#m,,['https://video.twimg.com/ext_tw_video/1803763922706526209/pu/pl/GynvX-jpk1-Q-ERx.m3u8?tag=12'],,-1.019394755,,,Monterrey,,
613,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 12:07 PM UTC",buenos días nuestra portada hoy pega alberto vuelve agua al santa catarina tormenta alberto ha dejado muertos en nuevo león sin metro en nuevo león hasta las pm desvían vuelos,lluvia,5,1,0,1,https://twitter.com/ABCNoticiasMX/status/1803761474839498933#m,['https://pbs.twimg.com/media/GQg_gEgW8AAImkj.jpg'],,,-0.974679589,,,Santa Catarina,,
614,@juliaalopez8,July Lo 🐯⚽️🏆,"Jun 21, 2024 · 4:27 AM UTC",tenemos agua a cambio de un carril express de ave constitución,problema vial,25,1,1,0,https://twitter.com/juliaalopez8/status/1804008302738546811#m,['https://pbs.twimg.com/media/GQkf_eUXwAADbAj.jpg'],,,0.586587846,,Avenida Constitución,,,
615,@telediariomty,@telediariomty,"Jun 21, 2024 · 2:36 AM UTC",reportan un enorme encharcamiento sobre la avenida paseo de los leones y paseo de cumbres en ambos sentidos mayte villasana,inundación,1372,139,67,51,https://twitter.com/telediariomty/status/1803980378853773381#m,,['https://video.twimg.com/ext_tw_video/1803979842632978433/pu/pl/mzn_-5GCrgdD-5mG.m3u8?tag=12'],,-0.724769354,,Calle Paseo,,,
616,@telediariomty,@telediariomty,"Jun 21, 2024 · 12:11 AM UTC",abimael salas jefe de meteorología habla sobre las probabilidades de lluvia en las próximas horas telediarionocturno con luiscarlosortiz y sandragonzalezc,lluvia,99,12,5,0,https://twitter.com/telediariomty/status/1803943817542013254#m,,['https://video.twimg.com/amplify_video/1803943629788188672/pl/5bQoBjks6baEqG6l.m3u8?tag=14'],,0.455429077,,,,,
617,@elnorte,EL NORTE,"Jun 20, 2024 · 11:49 PM UTC",entérate recibe la presa el cuchillo los primeros escurrimientos de la tormenta alberto de acuerdo a pobladores grandes volúmenes de agua están ingresando,lluvia,818,109,6,5,https://twitter.com/elnorte/status/1803938283958816983#m,,['https://video.twimg.com/ext_tw_video/1803937064599044097/pu/pl/SaDgrqi3R6z-hCx1.m3u8?tag=12'],,-0.799303949,,,,,
618,@sonia_coronado,Sonia Coronado,"Jun 20, 2024 · 6:55 PM UTC",aplauso a las cuadrillas de cfecontigo cfemx que en plena tormenta está haciendo lo posible para restablecer la luz,eléctrico,341,46,11,1,https://twitter.com/sonia_coronado/status/1803864281454100959#m,,['https://video.twimg.com/ext_tw_video/1803864228249387008/pu/pl/Al-n2qU4htASz24r.m3u8?tag=12'],,0.714132547,,,,,
619,@cesarmty,César Cepeda,"Jun 20, 2024 · 11:49 PM UTC",importante esta es una gran noticia para todos los que vivimos en nuevo león monterrey tormenta alberto,lluvia,542,103,29,4,https://twitter.com/cesarmty/status/1803938169429069962#m,,['https://video.twimg.com/ext_tw_video/1803937893947179009/pu/pl/qWmmFVWlEI4hyrsA.m3u8?tag=12'],,1.627361774,,,,,
620,@cesarmty,César Cepeda,"Jun 20, 2024 · 3:08 PM UTC",río hualahuises nuevo león alberto tormentatropical,lluvia,720,88,6,2,https://twitter.com/cesarmty/status/1803807209823826271#m,['https://pbs.twimg.com/media/GQho-55XEAAGHAh.jpg'],,,0.279032946,,,,,
621,@elnorte,EL NORTE,"Jun 20, 2024 · 7:53 PM UTC",parte de la estructura exterior de la tienda soriana la estanzuela en el sur de la ciudad se vino abajo por la lluvia y fuertes vientos que se registraron con el paso de la tormenta tropical alberto,lluvia,422,81,9,4,https://twitter.com/elnorte/status/1803878863987941845#m,,['https://video.twimg.com/ext_tw_video/1803878819159236608/pu/pl/HLsYXhVv4QRM2EDk.m3u8?tag=12'],,-0.945110083,,,,sur de la ciudad,
622,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:22 AM UTC",cierres viales universidad y lerdo de tejada nte sur carriles por encharcamiento,inundación,5,4,0,0,https://twitter.com/GobSanNicolas/status/1804037206916378730#m,,,,-0.120524824,,,,,
623,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:09 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,inundación,2,0,0,0,https://twitter.com/GobSanNicolas/status/1804034002170315089#m,,,,-0.98391217,BLAS CHUMACERO,Avenida Universidad,,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
624,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:09 AM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804033954913141155#m,,,,-0.723060787,,,,,
625,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:09 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media juan pablo ii cristina larralde y san nicolás inundación media,inundación,0,1,0,0,https://twitter.com/GobSanNicolas/status/1804033883794452838#m,,,,-1.213906407,,,San Nicolás,,
626,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:09 AM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores nogalar frente al home depot nogalar y famosa frente a la oficialía nogalar y munich,inundación,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804033819093221579#m,,,,0.932804644,,,,nogalar,
627,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:08 AM UTC",intensidad de lluvia por región zona poniente sin lluvia zona centro sin lluvia zona oriente sin lluvia,lluvia,2,1,0,0,https://twitter.com/GobSanNicolas/status/1804033576448467126#m,,,,-0.737189472,,,,"región zona poniente sin, zona centro sin lluvia, zona oriente",
628,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:08 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,lluvia,14,6,10,0,https://twitter.com/GobSanNicolas/status/1804033529363247277#m,['https://pbs.twimg.com/media/GQk27j8XQAAc-4e.jpg'],,,-0.425961196,,,San Nicolás,,
629,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018849269838035#m,,,,-0.723060787,,,,,
630,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media juan pablo ii cristina larralde y san nicolás inundación media,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018847407591863#m,,,,-1.213906407,,,San Nicolás,,
631,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",encharcamientos importantes universidad y lerdo de tejada lopez mateos y fundidores nogalar frente al home depot nogalar y famosa frente a la oficialía nogalar y munich,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018845650206751#m,,,,0.932804644,,,,nogalar,
632,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",intensidad de lluvia por región zona poniente moderadaconstante zona centro moderadaconstante zona oriente moderadaconstante,lluvia,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018836997337372#m,,,,-0.653682351,,,,región zona poniente moderadaconstante zona centro moderadaconstante zona oriente moderadaconstante,
633,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:08 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,lluvia,26,4,2,1,https://twitter.com/GobSanNicolas/status/1804018432213397904#m,['https://pbs.twimg.com/media/GQkpLWGWoAEmoBI.jpg'],,,-0.425961196,,,San Nicolás,,
634,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:40 AM UTC",juan pablo ii cristina larralde y san nicolás inundación media av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,inundación,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804011392678142343#m,,,,-0.764989436,,,San Nicolás,,
635,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:37 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,lluvia,17,1,5,0,https://twitter.com/GobSanNicolas/status/1804010750035325397#m,['https://pbs.twimg.com/media/GQkiMfXWwAE5MVf.jpg'],,,-0.425961196,,,San Nicolás,,
636,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:26 AM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,inundación,2,0,0,0,https://twitter.com/GobSanNicolas/status/1804007928501784701#m,,,,-0.932764709,BLAS CHUMACERO,"Adolfo López Mateos, Avenida Universidad",,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
637,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:26 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media juan pablo ii cristina larralde y san nicolás inundación media av manuel l barragán desde sendero hasta fidel vzz inundación media,inundación,5,3,1,0,https://twitter.com/GobSanNicolas/status/1804007885401141714#m,,,,-1.175387263,,,San Nicolás,,
638,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:25 AM UTC",cómo va el arroyo arroyo topo chico universidad cristina larralde cristina larralde juventud con desborde cristina larralde las puentes cristina larralde juan pablo ii copan,inundación,2,0,2,0,https://twitter.com/GobSanNicolas/status/1804007806221050105#m,,,,0.558012247,,,,,
639,@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:11 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,lluvia,24,4,5,0,https://twitter.com/GobSanNicolas/status/1804004107604095291#m,['https://pbs.twimg.com/media/GQkcK_xXcAAEQye.jpg'],,,-0.425961196,,,San Nicolás,,
640,@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:41 AM UTC",realiza carlosrdzcade recorridos de ayuda por fuertes lluvias,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803996750245491157#m,['https://pbs.twimg.com/media/GQkVe04XkAAIG7X.jpg'],,,0.881888211,,,,,
641,@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:40 AM UTC",realiza gobescobedo cierres viales por lluvia,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803996287114568049#m,['https://pbs.twimg.com/media/GQkVDycWMAENjTY.jpg'],,,0.703285992,,,,,
642,@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:32 AM UTC",en segundo da de lluvias policía de mtygob brinda apoyo a ciudadanos colosioriojas,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803994275064988151#m,['https://pbs.twimg.com/media/GQkTOzWXMAAeHFg.jpg'],,,-0.306338459,,,,,
643,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 11:48 PM UTC",totalmente inundada es como esta en estos momentos la casasorteotec tras las lluvias en nuevoleon por el paso de tormentatropical alberto,lluvia,1,1,0,0,https://twitter.com/PortalElPunto/status/1803937987429867891#m,,['https://video.twimg.com/ext_tw_video/1803937954202562560/pu/pl/gt69T_xmuGJER6Wr.m3u8?tag=12'],,-1.325419307,,,,,
644,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 10:54 PM UTC",totalmente inundada es como esta en estos momentos la casasorteotec tras las lluvias en nuevoleon por el paso de tormentatropical alberto,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803924433524207726#m,,['https://video.twimg.com/ext_tw_video/1803924362984099840/pu/pl/LpvD8DGqrYAUDxes.m3u8?tag=12'],,-1.325419307,,,,,
645,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 10:54 PM UTC",debido a las lluvias el rioramos en allendenl se desborda dejando incomunicados a varios ranchos y comunidades de la zona tormentatropical alberto quedateencasa,inundación,0,0,0,0,https://twitter.com/PortalElPunto/status/1803924420844560639#m,,['https://video.twimg.com/ext_tw_video/1803924349700698113/pu/pl/Oxo6pGgRMQ1MnA3t.m3u8?tag=12'],,-1.236596465,,,,,
646,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 9:17 PM UTC",así luce el interior inundado de la casasorteotec con valor de más de mdp esto por las lluvias de tormentatropical alberto quedateencasa,lluvia,1,0,0,0,https://twitter.com/PortalElPunto/status/1803899896925196493#m,,['https://video.twimg.com/ext_tw_video/1803899691093897216/pu/pl/M1MGGXwb2kKtxblA.m3u8?tag=12'],,-1.08617425,,,,,
647,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 9:02 PM UTC",apoya gobescobedo a población con traslados y atiende afectaciones por tormenta escobedoproxpol,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803896325248778646#m,['https://pbs.twimg.com/media/GQi6I-2WwAAaDmy.jpg'],,,0.497428656,,,Escobedo,,
648,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 8:42 PM UTC",realiza transito de mtygob cierres viales por lluvias,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803891301709983911#m,['https://pbs.twimg.com/media/GQi1ihTW0AAC3YG.jpg'],,,0.837433338,,,,,
649,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 3:12 PM UTC",reportan usuarios de redes sociales la creciente de caída de agua proveniente de la zona de la huasteca en santa catarina qué se conduce por el río del mismo nombre por las lluvias de tormentatropical alberto,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803808239156351092#m,,['https://video.twimg.com/ext_tw_video/1803808081530236928/pu/pl/fqS3we90fUbhzpOM.m3u8?tag=12'],,-1.033069491,,,Santa Catarina,zona de la huasteca,
650,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 5:49 AM UTC",brindan apoyo a ciudadanos varados por las lluvias oficiales de la policía de mtygob por instrucción del alcalde colosioriojas brindaron apoyo a ciudadanos que se encontraba varados frente a la alameda mariano escobedo ante la cancelación del transporte urbano,lluvia,2,0,0,0,https://twitter.com/PortalElPunto/status/1803666508901491155#m,,['https://video.twimg.com/ext_tw_video/1803666459928743936/pu/pl/lRSrKnVELXG0WmB7.m3u8?tag=12'],,-0.270632416,,Calle Mariano Escobedo,,,
651,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 5:47 AM UTC",realiza samuelgarcias el anuncio de suspensión de transporte público labores educativas y laborales a partir de las horas de hoy miércoles hasta las horas de mañana jueves otra evitar situaciones de riesgo nuevoleon tormentatropical alberto quedateencasa,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803666055165829177#m,,['https://video.twimg.com/ext_tw_video/1803663341811847168/pu/pl/JROOiVvexhilfzgR.m3u8?tag=12'],,-1.260499716,,,,,
652,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 5:47 AM UTC",realiza pcmty el cierre del vado ubicado en constitución y la calle padre mier debido a inundaciones en la zona por las lluvias de tormentatropical alberto,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803666055073595424#m,,['https://video.twimg.com/ext_tw_video/1803595021477695488/pu/pl/Tyhdt7aXKb5OGB6g.m3u8?tag=12'],,0.584903419,,Avenida Constitución,,,
653,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:50 AM UTC",se mantiene gobescobedo vigilante ante lluvias,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803651613493448884#m,['https://pbs.twimg.com/media/GQfblONXYAE2EAC.jpg'],,,0.995371521,,,Escobedo,,
654,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:39 AM UTC",se mantiene gobsannicolas alerta por presencia de lluvias danielcarrillo lilyolivaresc nancyolguin mauroguerranl chaledelafuente,lluvia,4,2,0,0,https://twitter.com/PortalElPunto/status/1803648797148405944#m,['https://pbs.twimg.com/media/GQfX--gXAAACQvc.jpg'],,,-0.280049682,,,,,
655,@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:07 AM UTC",despliega mtygob toda su fuerza operativa y tecnológica ante fuertes lluvias colosioriojas,lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803640812808417287#m,['https://pbs.twimg.com/media/GQfRwQkWUAAW7Ka.jpg'],,,1.227473736,,,,,
